id,content,vertical
653,（2017秋安图县月考）三角形ABC全等三角形ADE，AB等于AD，AC等于16厘米，角B等于28角，角E等于95角，角EAB等于20角，求角BAD的度数及AE的长．,0
654,（2019射阳县一模）在平行四边形ABCD中，O是其对角线AC的中点，EF过点O，求证比BE等于DF．,0
655,（2018青海二模）点A，B，C，D在同一条直线上，点E，F分别在直线AD的两侧，且AE等于DF，角A等于角D，AB等于DC．（1）求证比三角形AEC全等三角形DFB；（2）若角EBD等于60角，BE等于BC，求证比四边形BFCE是菱形．,0
656,（2017春高密市期末）F为平行四边形ABCD的边AD的延长线上的一点，BF分别交CD、AC于G、E，若EF等于32，GE等于8，求BE．,0
657,在三角形ABC中，角C等于90角，角CAB，角CBA的平分线相交于点D，DE垂直BC于点E，DF垂直AC于点F，求证比（1）四边形CFDE是矩形；（2）四边形CFDE是菱形．,0
658,（2018秋杭州期末）已知比角AOD等于156角，OB、OC、OM、ON是角AOD内的射线．（1）如图1，若OM平分角AOB，ON平分角BOD．当OB绕点O在角AOD内旋转时，则角MON的大小为78角；（2）如图2，若角BOC等于24角，OM平分角AOC，ON平分角BOD．当角BOC绕点O在角AOD内旋转时，求角MON的大小；（3）在（2）的条件下，若角AOB等于30角，当角BOC在角AOD内绕着点O以2角除秒的速度逆时针旋转t秒时，角AOM和角DON中的一个角的度数恰好是另一个角的度数的两倍，求t的值,0
659,（2019秋溧水区期中）AD是等边三角形ABC的中线，E是AB上的点，且AE等于AD，求角EDB的度数．,0
660,（2016秋嵊州市期末）定义比从一个角的顶点出发，把这个角分成1比2的两个角的射线，叫做这个角的三分线，显然，一个角的三分线有两条，例如比如图1，若角BOC等于2角AOC，则OC是角AOB的一条三分线．（1）已知比如图1，OC是角AOB的一条三分线，且角BOC＞角AOC，若角AOB等于60角，求角AOC的度数．（2）已知比角AOB等于90角，如图2，若OC，OD是角AOB的两条三分线．①求角COD的度数．②现以O为中心，将角COD顺时针旋转n度得到角C′OD′，当OA恰好是角C′OD′的三分线时，求n的值．,0
661,（2019春上杭县期末）ABCD中，E、F两点在对角线BD上，且BE等于DF，求证比AF平行CE．,0
662,（2018秋营口期末）角AOB等于角COD等于90角，OC平分角AOB，角BOD等于3角DOE．试求角COE的度数．,0
663,（2018春端州区期末）已知菱形ABCD的对角线AC、BD交于点O，DB等于2，AC等于4，求菱形的周长．,0
664,等腰三角形底角是30角，腰长为23，求它的周长．,0
665,角OAB等于30角，角1等于角2，角3等于角4，PN平行MB，求角P相加1除2角M的度数．,0
666,已知比在ABCD中，对角线AC，BD交于点O，OM垂直BC于点M，且BM等于厘米，求证比ABCD是矩形．,0
667,（2018春通州区期中）在矩形ABCD中，AB等于6，AD等于10，以点B为圆心，线段BA长为半径画弧，交BC于点E，以点D为圆心，线段DA长为半径画弧，交BC于点F．求EF的长．,0
668,（2019春秦安县期末）已知等腰三角形的周长是18厘米，底边y（厘米）是腰长x（厘米）的函数．（1）写出这个函数的关系式；（2）求出自变量的取值范围；（3）当三角形ABC为等边三角形时，求三角形ABC的面积．,0
669,射线OC在角AOB的外部，角BOC等于a（a为锐角）且OM平分角AOC，ON平分角BOC．（1）若角AOB等于90角，求角MON的度数；（2）若角AOB等于β（β为锐角）不变，当角BOC的大小变化时，角MON的度数是否变化？说明理由；（3）从（1）（2）的结果来看你能看出什么规律．,0
670,在三角形ABC中，AB等于AC，角BAC等于120角，D是AB的中点，E在AC上，且AE等于1除4AC．求证比角ADE等于角EBC．,0
671,（2012春拱墅区校级期中）直角三角形ABC全等直角三角形FDE，AB等于8厘米，BC等于6厘米，将三角形ABC沿射线DE的方向以2厘米除秒的速度平移，在平移过程中，是否存在某个时刻t，使三角形AEF成为等腰三角形，若存在，请求出t值；若不存在，请说明理由．,0
672,若D是三角形ABC内一点，三角形ABC与三角形ADE任为等边三角形，若角BDC等于100角，角ADB等于α，则α为多少度时三角形CDE是等腰三角形．,0
673,（2019春梁子湖区期中）在平面直角坐标系中，三角形ABO的面积为8，OA等于OB，BC等于12，点P的坐标是（a，6）．（1）三角形ABC三个顶点的坐标分别为A（0，4），B（负4，0），C（8，0）；（2）是否存在点P，使得S三角形PAB等于S三角形ABC？若存在，求出满足条件的所有点P的坐标．,0
674,（2018秋鸠江区期中）数学老师在讲解等腰三角形时举了下面两个例题比例1等腰三角形ABC中，角A等于120角，求角B的度数．（答案比30角）例2等腰三角形ABC中，角A等于50角，求角B的度数．（答案比50角或65角）受老师启发同学们进行变式，小明编了如下一题比变式比等腰三角形ABC中，角A等于70角，求角B的度数．（1）请你解答以上的变式题；（2）解（1）后，小明发现，角A的度数不同，得到角B的度数的个数也可能不同，如果在等腰三角形ABC中，设角A等于x角，当角B有三个不同的度数时，请你探索x的取值范围．,0
675,正方形ABCD中，点E是CD的中点，点F在BC上，且三角形ADE相似三角形ECF，（1）求CF比BF；（2）AE与EF有何位置关系？证明你的结论．,0
676,（2018秋高新区期中）已知AC是矩形ABCD的对角线，AC的垂直平分线EF分别交BC、AD于点E和F，EF交AC于点O．（1）求证比四边形AECF是菱形；（2）若AC等于8，EF等于6，求菱形的边长．,1
677,（2013春锡山区期中）已知比三角形ABC相似三角形ADE，AE比EC等于5比3，BC等于6厘米，角A等于40角，角C等于45角．（1）求角ADE的大小；（2）求DE的长．,0
678,如图是边长为4的等边三角形ABC，如果以BC所在直线为x轴，y轴经过AB的中点D点，请你求出点A、B、C的坐标．,0
679,（2011白云区模拟）三角形ABC中，BC平行AM，D是CA延长线上的一点，且角B等于角DAM．求证比三角形ABC是等腰三角形．,0
680,（2011秋当涂县校级月考）四边形ABCD和四边形ACED都是平行四边形，点R为DE的中点，BR分别交AC，CD于点P，Q．（1）请写出图中各对相似三角形（相似比为1除外）；（2）请选择一对相似三角形给与证明．,0
681,（2019春中山市期末）角1等于角2，角3等于角D，角4等于角5．求证比AE平行BF．,0
682,O为直线AB上一点，角A0D等于角COD，角COE等于角EOB，若角DOC比角COE等于2比3，求角DOE，角COD与角COE的度数．,0
683,一个弯形管道ABCD得拐角角ABC等于115角，角BCD等于65角，这时管道所在的直线AB、CD平行吗？写出完整推理说明理由．,0
684,直线AB，CD，EF相交于点O，OG平分角AOE，角AOC等于90角，角FOD等于28角，求角BOE，角AOG的度数．,0
685,（2017秋西湖区期末）已知比在菱形ABCD中AE垂直BC，垂足为E，对角线BD等于8，tan角CBD等于1除2，求（1）边AB的长；（2）cos角BAE的值．,0
686,（2017秋临泉县期末）OM是角AOB的平分线，OP是角MOB内的一条射线．已知角AOP比角BOP大30角，试求角MOP的度数．,0
687,（2019周村区一模）正方形ABCD，AC与BD交于点O，BE平分角CBD交CD于E，交OC于F．（1）线段CE与CF相等吗？请说明理由；（2）请探索线段DE与OF之间的数量关系，并证明．,0
688,（2016秋大兴区校级月考）D是AC上一点，DE平行AB，角B等于角DAE．求证比三角形ABC相似三角形DAE．,0
689,（2013鼓楼区二模）已知，正方形纸片ABCD的边长为4，点P在BC边上，BP等于1，点E在AB边上，且角BPE等于60角，沿PE翻折三角形EBP得到三角形EB′P．F是CD边上一点，沿PF翻折三角形FCP得到三角形FC′P，使点Cˊ落在射线PBˊ上．（1）求证比EB′平行C′F；（2）连接B′F、C′E，求证比四边形EB′FC′是平行四边形．,0
690,（2012成都模拟）P是边长为1的正方形ABCD对角线AC上一点（P与A、C不重合），点E在射线BC上，且PE等于PB．（1）求证比PE等于PD；（2）PE垂直PD．,0
691,如图所示，三角形ADF全等三角形CBE，且点E，B，D，F在一条直线上，判断AD与BC的位置关系，并说明理由．,0
692,（2013大兴区一模）已知比过正方形ABCD的顶点B作直线BE平行于对角线AC，AE等于AC（E，C均在AB的同侧）．求证比角CAE等于2角BAE．,0
693,（2018秋常州期末）点D是三角形ABC内部的一点，BD等于CD，过点D作DE垂直AB，DF垂直AC，垂足分别为E、F，且BE等于CF．求证比三角形ABC为等腰三角形．,0
694,已知AD是等边三角形ABC的中线，点E是AB的点，且AE等于AD，求角EDB的度数．,0
695,（2015春吉安校级期中）三角形ABC全等三角形ADE，BC的延长线交DA于F，交DE于G，角ACB等于角AED等于105角，角CAD等于10角，角B等于角D等于25角，求角DFB、角DGB的度数．,0
696,（2016秋濮阳期末）已知如图1，OE平分角AOC，OF平分角BOC．（1）如果角AOB等于70角，角BOC等于30角，那么角EOF是多少度？（2）如果角AOB等于α，角BOC等于β，那么角EOF是多少度？（3）通过（1）、（2）的计算，你发现了什么？（4）拓展比如图2，已知点E是AC的中点，点D是BC的中点，试判断线段DE与线段AB的数量关系，并说明理由．,0
697,（2018春闵行区期末）在三角形ABC中，角C等于90角，D为边BC上一点，E为边AB的中点，过点A作AF平行BC，交DE的延长线于点F，连结BF．（1）求证比四边形ADBF是平行四边形；（2）当D为边BC的中点，且BC等于2AC时，求证比四边形ACDF为正方形．,0
698,（2018秋通州区期中）从三角形一个顶点引出一条射线与对边相交，顶点与交点之间的线段把这个三角形分割成两个小三角形，如果分得的两个小三角形中一个为等腰三角形，另一个与原三角形相似，我们把这条线段叫做这个三角形的优美线．（1）在三角形ABC中，AD为角平分线，角B等于50角，角C等于30角，求证比AD为三角形ABC的优美线；（2）在三角形ABC中，角B等于46角，AD是三角形ABC的优美线，且三角形ABD是以AB为腰的等腰三角形，求角BAC的度数．,0
699,（2017秋民勤县校级期中）如图所示，D为三角形ABC的边AB的延长线上一点，过D作DF垂直AC，垂足为F，交BC于E，且BD等于BE．求证比三角形ABC是等腰三角形．,0
700,（2010春昌宁县校级期末）已知角B等于142角，角BFE等于38角，角EFD等于40角，角D等于140角，求证比AB平行CD．,0
701,（2018春庐江县期末）在矩形ABCD中，AE平分角BAD，交BC于点E，过点E作EF垂直AD于点F求证比四边形ABEF是正方形．,0
702,AC等于AD，BC等于BD，点E在AB上．（1）你能找出3对全等三角形；（2）请你同时运用“SSS”和“SAS”证明其中找出的一对全等三角形．,0
703,过点O引三条射线OA，OB，OC使角AOC等于2角AOB，若角AOB等于32角，则角BOC的度数是多少？,0
704,（2018秋吉林期末）新定义比若角α的度数是角β的度数的n倍，则角α叫做角β的n倍角．（1）若角M等于10角21′，请直接写出角M的3倍角的度数；（2）如图1，若角AOB等于角BOC等于角COD，请直接写出图中角AOB的所有2倍角；（3）如图2，若角AOC是角AOB的3倍角，角COD是角AOB的4倍角，且角BOD等于90角，求角BOC的度数．,0
705,OC，OD，OE是角AOB内的射线，OD平分角AOB，OC平分角BOD，角DOE等于1除3角AOE，若角COE等于45角，求角AOB的度数．,0
706,（2019春九龙坡区校级期中）在平行四边形ABCD中，M、N分别是AD，BC上的点，过点M作EM垂直AB，交AB的延长线于点E，过点N作FN垂直DC，交DC的延长线于点F，且EM等于FN，求证比AM等于CN．,0
707,角ABD等于角ACD，角ADB等于90角减1除2角BDC，求证比三角形ABC是等腰三角形．,0
708,（2016雁塔区校级二模）在三角形ABC中，角ACB等于90角，角CAB等于30角，以AB为边在三角形ABC外作等边三角形ABD，E是AB的中点，连接CE并延长交AD于F．求证比三角形AEF全等三角形BEC．,0
709,（2017沙坪坝区校级三模）AB平行CD，直线l交AB于点E，交CD于点F，FG平分角EFD交直线AB于点G．求证比三角形EFG是等腰三角形．,0
710,（2011春雨花区校级期中）在正方形ABCD中，AC为对角线，E为AC上一点，连结EB、ED．（1）求证比三角形EBC全等三角形EDC．（2）延长BE交AD于F，当CE等于BC时，求角EFD的度数．,0
711,（2017春钦州期末）已知三角形ACE全等三角形DBF．CE等于BF，AE等于DF，AD等于8，BC等于2．（1）求AC的长度；（2）试说明CE平行BF．,0
712,（2019春越秀区校级月考）E、F分别是菱形ABCD的边AB、CB上的点，且AE等于CF．求证比DE等于DF．,0
713,（2018阳谷县一模）AE与CD交于点O，角A等于50角，OC等于OE，角C等于25角，求证比AB平行CD．,0
714,AD垂直于BC于点D且满足直角三角形ABD相似直角三角形CAD，求证比三角形ABC是直角三角形．,0
715,（2014秋郸城县校级期末）直线AB、EF相交于D点，CD垂直AB，DF平分角BDC，求角EDC．,1
716,（2019莲湖区模拟）已知（如图），在四边形ABCD中AB等于CD，过A作AE垂直BD交BD于点E，过C作CF垂直BD交BD于F，且AE等于CF．求证比四边形ABCD是平行四边形．,0
717,（2011秋大田县校级期末）如图是边长为4的正三角形ABC，建立适当的直角坐标系，写出各个顶点的坐标．,0
718,直角三角形ABC中，角C等于90角，角B等于3角A，求角B的度数．,0
719,（2019春朝阳区期中）图①、图②、图③都是4×4的正方形网格，每个小正方形的边长均为1，每个小正方形顶点叫做格点，图①中的三角形ABC的顶点都在格点上．（1）沿BC边上的高将三角形ABC分成两个全等的三角形，用这两个三角形在图②、图③中个拼成一个与三角形ABC面积相等的平行四边形，所拼得的两个平行四边形不完全重合；（2）直接写出（1）中所拼得的平行四边形较长的对角线的长．,0
720,AB等于AC，AE等于AF，且角EAB等于角FAC，EF等于BC，求证比四边形EBCF是矩形．,0
721,如图2，AB平行CD，BE垂直DE，角ABE等于155角37′，求角CDE的大小．,1
722,（2016秋茂南区校级期中）对于边长为6的等边三角形ABC，建立适当的直角坐标系，写出各个顶点的坐标．,0
723,正方形ABCD的边长为4，如果以AD的中点为原点，AD所在的直线为y轴建立平面直角坐标系，那么AB与x轴的位置关系是什么？BC与x轴的位置关系怎样？并写出A，B，C，D各点的坐标．,0
724,三角形EFG全等三角形NMH，角F和角M是对应角，在三角形EFG中，FG是最长边，在三角形NMH中，MH是最长边，EF等于2厘米，EH等于1厘米，NH等于3厘米．（1）写出其他对应边及对应角；（2）求线段NM及线段HG的长度．,0
725,角1等于角ACB，角2等于角3，证明比CD平行FH．,0
726,（2014春宜昌期末）在平行四边形ABCD中，F是对角线的交点，E是边BC的中点，连接EF．（1）求证比2EF等于CD；（2）当EF与BC满足EF垂直BC时，四边形ABCD是矩形；（3）当EF与BC满足BC等于2EF时，四边形ABCD是菱形，并证明你的结论；（4）当EF与BC满足EF垂直BC且BC等于2EF时，四边形ABCD是正方形．,0
727,（2017斗门区一模）已知角MON等于30角，点A1、A2、A3……在射线ON上，点B1、B2、B3……在射线OM上，三角形A1B1A2、三角形A2B2A3、三角形A3B3A4……均为等边三角形，且OA1等于l．（1）分别求出三角形A1B1A2、三角形A2B2A3、三角形A3B3A4的边长；（2）求三角形A7B7A8的周长（直接写出结果）．,0
728,如图所示，在⊙O中，D是AC中点，BD，AC相交于点E，求证比三角形ABD相似三角形EBC．,0
729,（2018春上杭县校级期中）三角形ABC中，角ACB等于90角，D为AB中点，四边形BCED为平行四边形，DE、AC相交于F．（1）试确定四边形ADCE的形状，并说明理由；（2）若AB等于16，AC等于12，求四边形ADCE的面积；（3）若四边形ADCE为正方形，三角形ABC应添加什么条件，并证明你的结论．,0
730,（2014广东一模）如图．已知在三角形ABC中AC等于BC等于10，现将三角形ABC沿BC方向平移BC得三角形CDE，（1）四边形CAED是什么特殊的四边形？试说明理由．（2）当角ACB等于50角时，求四边形CAED的面积．（供选用数据比sin50角约等于1，cos50角约等1（3）当角ABC为多少度时，四边形CAED是正方形？说明理由．,0
731,已知在直角三角形ABC中，角BAC等于90角，点O是线段AC的中点，OD等于BO，E、F在直线AC上，且AE等于CF．（1）求证比四边形BFDE是平行四边形；（2）若AB等于4，AC等于6，求当AE的长为多少时，四边形BFDE是矩形．,0
732,（2017春江都区期末）在四边形ABCD中，AB平行CD，点E、F是对角线AC上两点，且角ABF等于角CDE，AE等于CF（1）求证比三角形ABF全等三角形CDE；（2）当四边形ABCD的边AB，AD满足什么条件时，四边形BFDE是菱形？说明理由．,0
733,（2018春南票区期末）D为三角形ABC内一点，E为三角形ABC外一点，且角1等于角2，角3等于角4，找出图中的两对相似三角形并说明理由．,0
734,在三角形ABC中，角ACB等于90角，CD垂直AB，垂足为D，若角B等于30角，CD等于6，求AB的长．,0
735,已知角AOB为直角，角AOC等于60角，OF平分角AOC，OE平分角BOC，你能猜想出角EOF等于多少度吗？并说说你的理由．,0
736,（2019春永寿县期末）已知比BC平行EF，点C，点F在AD上，AF等于DC，BC等于EF．求证比三角形ABC全等三角形DEF．,0
737,已知三角形ABC中，AB等于15厘米，BC等于21厘米，AC等于30厘米，另一个与它相似的三角形A′B′C′的最长边长为40厘米，求三角形A′B′C′的其余两边的长．,0
738,已知三角形ABD全等三角形ACE．求证比BE等于CD．,0
739,（2014春庄河市校级月考）直线AB与CD相交于点O，角AOC比角AOD等于2比3，求角BOD的度数．,0
740,（2018秋黄陂区期末）已知三角形ABC全等三角形A'B'C'，AD，A'D'分别是三角形ABC，三角形A'B'C'的对应边上的高．求证比AD等于A'D'．,0
741,（2017春海沧区校级期中）已知角C等于角DAE，角B等于角D．求证比AB平行DF．,0
742,（2019春沙河口区期末）在横线上完成下面的证明，并在括号内注明理由．已知比角ABC相加角BGD等于180角，角1等于角2．求证比EF平行DB．证明比∵角ABC相加角BGD等于180角，（已知）所以DG平行AB．（同旁内角互补，两直线平行．）所以角1等于角3．（两直线平行，内错角相等．）又∵角1等于角2，（已知）所以角2等于角3．（等量代换）所以EF平行DB．（同位角相等，两直线平行．）,0
743,如图所示，三角形ACB全等三角形DEF，其中A与D，C与E是对应顶点，请写出它们的对应边和对应角．,0
744,在直角三角形ABC中，角C等于90角，AD是角平分线，且角CED等于角CDE，求证比CF垂直AB．,0
745,点C在BE上，BD是等边三角形ABC的中线，CE等于CD，求证比DE等于DB．,0
746,若经过一个三角形某一顶点的一条直线可把它分成两个小等腰三角形，那么我们称该三角形为等腰三角形过该顶点的生成三角形．（1）在等腰直角三角形ABC中，AB等于AC，角A等于90角，请问三角形ABC是否是生成三角形？请你说明理由．（2）若三角形ABC是等腰三角形过顶点B的生成三角形，角C是其最小的内角，请探求角ABC与角C之间的关系．,0
747,（2019秋长葛市校级月考）已知比点A、F、E、C在同一条直线上，AF等于CE，BE平行DF，BE等于DF．求证比三角形ABE全等三角形CDF．,0
748,（2017春闵行区期末）已知AB平行CD，角A等于32角，角B等于68角，求角BEF的度数．,0
749,（2017河南模拟）在直角三角形ABC中，角ACB等于90角，过点C的直线MN平行AB，D为AB边上一点，过点D作DE垂直BC，交直线MN于E，垂足为F，连接CD、BE．（1）求证比CE等于AD；（2）填空比①当AB等于2BE时，四边形BECD是菱形；②在①的基础上，当角A的度数为45角时，四边形BECD是正方形．,0
750,（2010秋岳阳期末）已知三角形ABC全等三角形DEF，若角A等于60角，角F等于90角，DE等于6厘米，则AC等于3厘米．,0
751,（2012许昌一模）三角形ABC中，点O是AC边上的一个动点，过点O作直线MN平行BC，设MN交角BCA的平分线于点E，交角BCA相邻的外角平分线CF于点F，点O运动到何处时，四边形AECF是矩形？,0
752,（2015秋石河子校级期中）如图比已知，AD平行BC，角1等于角2．求证比三角形ABD全等三角形CDB．,0
753,在三角形ABC中，AB等于12厘米，BC等于18厘米，AC等于9厘米，D为AB上一点，BD等于2除3AB，E是AC上的一点．若三角形ADE与三角形ABC相似，请你画出线段DE并求DE的长．,0
754,直线a，b相交，角1比角2等于2比7，求各角的度数．变式1比若角1等于32角20′，求角2、角3、角4的度数．变式2比若角1相加角3等于50角，则角3等于25角，角2等于155角．变式3比若角2是角1的3倍，求角3的度数？,0
755,在三角形ABC中，AD为BC边上的中线，延长AD至E，使DE等于AD，连接BE，CE（1）试判断四边形ABEC的形状；（2）当三角形ABC满足什么条件时四边形ABEC是矩形？,0
756,（2019春南关区期中）已知平行四边形ABCD的周长是26，相邻两边的长度相差5，求平行四边形相邻两边的长．,0
757,（2017春温江区期末）在三角形ABC中，角ACB等于90角，BC的垂直平分线DE交BC于点D，交AB于点E，点F在DE的延长线上，且AF等于CE．（1）四边形ACEF是平行四边形吗？说明理由；（2）当角B的大小满足什么条件时，四边形ACEF为菱形？请说明你的结论；（3）四边形ACEF有可能是正方形吗？为什么？,1
758,（2019春右玉县期末）（1）如图1，已知，在三角形ABC中，角ACB等于90角，CD垂直AB垂足为D，BC等于6，AC等于8，求AB与CD的长．（2）如图2，用3个全等的菱形构成活动衣帽架，顶点A、E、F、C、G、H是上、下两排挂钩，根据需要可以改变挂钩之间的距离（比如AC两点可以自由上下活动），若菱形的边长为13厘米，要使两排挂钩之间的距离为24厘米，并在点B、M处固定，则B、M之间的距离是多少？,0
759,是一施工队建房时挖地基的平面图，按标准应为长方形，挖完后，技术人员经测量发现AB等于DC等于12m，AD等于BC等于5m，AC等于14m，请你帮忙检验一下挖的是否合格？,0
760,点D在角BAC的角平分线上，DM垂直AB，垂足为M，DN垂直AC交AC的延长线于N，且BM等于CN．求证比三角形ADM全等三角形ADN．,0
761,（2018春无锡期末）四边形ABCD是菱形，对角线AC与BD相交于O，AB等于5，AO等于4，求菱形的面积．,0
762,将一把含45角角的三角尺，放在正方形ABCD上，三角尺绕着顶点A转动时，与正方形的BC、CD两边分别交于点E、F．（1）联结EF，猜想线段EF、BE、DF的长度有什么关系，并加以证明；（2）如果正方形的边长为1，设BE等于x，DF等于y，求y关于x的函数解析式．,0
763,（2018百色）平行四边形ABCD中，角A等于60角，AB等于2AD，BD的中垂线分别交AB，CD于点E，F，垂足为O．（1）求证比OE等于OF；（2）若AD等于6，求tan角ABD的值．,1
764,已知非直角三角形ABC中，角A等于45角，高BD与CE所在直线交于点H，请求出角BHC的度数．,0
765,（2019春农安县期末）AE平行BF，BD平分角ABC交AE于点D，AC垂直BD于点O，交BF于点C，连接CD．求证比四边形ABCD是菱形．,0
766,（2017秋科尔沁区期中）C是BE上一点，D是AC的中点，且AB等于AC，DE等于DB，角A等于60角，三角形ABC的周长是18厘米．求角E的度数及CE的长度．,0
767,C为BE上一点，点A、D分别在BE两侧，AB平行ED，AB等于CE，请你添加一个条件，使三角形ABC全等三角形CED，你添加的条件是BC等于ED，，并写出证明过程．,0
768,（2019春广安区校级期中）在ABCD中，AE平分角BAD，交BC于点E，BF平分角ABC，交AD于点F，AE与BF交于点O，连接EF．求证比四边形ABEF是菱形．,0
769,（2017秋大兴区期末）已知比在三角形ABC中，D，E分别为AB、AC边上的点，且AD等于3除5AE，连接DE．若AC等于3，AB等于5．求证比三角形ADE相似三角形ACB．,0
770,（2014牡丹区校级模拟）以直角三角形ABC的直角边AB为直径作⊙O与斜边AC交于点D，E为BC边上的动点，连接DE，OE．（1）若角CAB等于45角，试问当点E运动到BC边的哪一位置时，四边形AOED是平行四边形；（2）在（1）的条件下判断四边形OBED的形状．（不必说明理由）,0
771,O为直线AB上一点，作射线OC，OE平分角AOC，OF平分角BOC．（1）试判断OE与OF的位置关系，并说明理由；（2）若角COF比角EOB等于2比5，求角AOF的度数．,0
772,（2018秋通州区期末）已知比过点A的射线l垂直AB，在射线l上截取线段AC等于AB，过A的直线m不与直线l及直线AB重合，过点B作BD垂直m于点D，过点C作CE垂直m于点E．（1）依题意补全图形；（2）求证比三角形AEC全等三角形BDA．,0
773,（2016秋武安市期末）已知点O在直线AB上，OD平分角AOC，OE平分角BOC．（1）若OC垂直AB于点O，如图1，直接写出角DOE的度数为90角；OD与OE的位置关系是垂直；（2）若OC与AB不垂直，如图2，其它条件不变，（1）中的结论还成立吗？若成立，请说明你的猜想是正确的；若不成立，请说明理由；（3）如图2，若角AOD等于40角，请你利用（2）中得到的结论，求角BOE的度数．,0
774,（2019春西湖区校级月考）已知角C等于60角，角ADE等于65角，角CED比角A的2倍大10角，请判断DE与BC的位置关系，并说明理由．,0
775,（2019春西湖区校级月考）已知比E、F是平行四边形ABCD的对角线BD上的两点，BE等于DF．求证比（1）三角形ADF全等三角形CBE；（2）CE平行AF．,0
776,（2018秋高新区期末）已知O为直线AB上的一点，角COE是直角，OF平分角AOE（图中所说的角都是小于平角的角）．（1）如图1，若角COF等于28角，则角BOE等于56角；若角COF等于m角，则角BOE等于2m角；角BOE与角COF的数量关系为角BOE等于2角COF；（2）将角COE绕点O逆时针旋转到如图2所示的位置时，（1）中角BOE和角COF的数量关系否仍然成立？若成立，请说明理由？若不成立，求出角BOE与角COF的数量关系；（3）当角COE绕点O顺时针旋转到如图3的位置时，（1）中角BOE和角COF的数量关系是否仍然成立？若成立，请说明理由；若不成立，请求出角BOE与角COF的数量关系．,0
777,（2019武昌区模拟）已知角ABC等于角D，角ABC相加角FCB等于180角，求证比BE平行DG．,0
778,如图所示，以三角形ABC的三边为边，分别作三个等边三角形．（1）求证比四边形ADEF是平行四边形；（2）当三角形ABC满足什么条件时，四边形ADEF是菱形是矩形？（3）当三角形ABC满足什么条件时是菱形？（4）四边形ADEF是否能为正方形？,0
779,（2016秋贵阳期末）已知，AC垂直BC，BD垂直BC，AC＞BC＞BD．（1）请你添加一个条件，使三角形ABC相似于三角形CDB，你添加的条件是角A等于角DCB；（2）若DB等于3，BC等于4，在（1）的条件下，求AC的长度．,0
780,（2015秋宜兴市校级期中）三角形ABC是等边三角形，点D是AC的中点，延长BC到E，使CE等于CD，过点D作DF垂直BE，垂足为F．试说明比BF等于EF．,0
781,已知三角形ABG相似三角形FBD，三角形CDE相似三角形CGA，F是AB的中点，说明比BD除CD等于AE除EC．,0
782,（2018秋邳州市期中）已知正方形ABCD中，边长为10厘米，点E在AB边上，BE等于6厘米，如果点P在线段BC上以4厘米除s的速度由点B向点C运动，同时点Q在线段CD上以a厘米除的速度由点C向点D运动，设运动的时间为t秒，（1）CP的长为（10减4t）厘米（用含t的代数式表示）（2）若以E、B、P为顶点的三角形和以P、C、Q为顶点的三角形全等，求a的值,0
783,（2018春中山市期末）在三角形ABC中，BD、CE分别为AC、AB边上的中线，BD、CE交于点H，点G、F分别为HC、HB的中点，连接AH、DE、EF、FG、GD，其中HA等于BC．（1）证明比四边形DEFG为菱形；（2）猜想当AC、AB满足怎样的数量关系时，四边形DEFG为正方形，并说明理由．,0
784,（2017春花垣县校级月考）填推理过程的理由比已知比角1相加角2等于180角，求证比a平行b,0
785,（2018秋金湖县期末）已知比三角形ABC与三角形BDE都是等边三角形，且点D在边AC上，并与端点A、C不重合．求证比三角形ABE全等三角形CBD．,0
786,在矩形ABCD中，以点B为圆心，BC长为半径画弧，交AD边于点E，连接BE，过C点作CF垂直BE，垂足为F（1）猜想线段BF与图中现有的哪一条线段相等，并加以证明．（2）求证比FE等于ED．,0
787,已知比在ABCD中，E是AB的中点，ED等于EC，求证比四边形ABCD是矩形．,0
788,如图．已知点B，O，D在同一直线上，角AOB等于15角．角AOC等于90角．OE是三角形DOC的平分线．求角COE的度数．,0
789,（2017秋柘城县期中）在直角三角形ABC中，角C等于90角，AC等于10厘米，BC等于5厘米，P，Q两点分别在AC上和过点A且垂直于AC的射线AM上运动，且PQ等于AB，问P点运动到AC上什么位置时三角形ABC才能和三角形QPA全等．,0
790,（2012惠城区模拟）D是AB上的一点，DF与AC相交于E，DE等于EF，CF平行BA．求证比四边形ADCF是平行四边形．,0
791,四边形ABCD在坐标系中的坐标为A（8，0），B（6，4），C（0，4），O（0，0），P点在CB上从C点向B点运动，运动速度为每秒2个单位；Q点在AO上从A点向O点运动，运动速度为每秒3个单位，P点和Q点同时运动，其中一点达到终点另一点随即停止运动，设运动时间为t秒（1）当t为何值时四边形ABPQ为平行四边形？（2）当t为何值时，三角形AQP是以AQ为底边的等腰三角形？,0
792,（2018黄浦区二模）点E、F分别为菱形ABCD边AD、CD的中点．（1）求证比BE等于BF；（2）当三角形BEF为等边三角形时，求证比角D等于2角A．,0
793,已知角B等于30角，角D等于20角，角BCD等于50角，那么AB平行DE吗？请说明理由．,0
794,BCDE，ACGF是正方形，三角形AED、CDG的面积分别为4与8，那么正方形BCDE的面积是多少？,0
795,角A等于角C等于90角，BE，DF分别平分角ABC和角ADC，求证比BE平行DF．,0
796,（2018秋江阴市校级月考）在三角形ABC中，AB等于AC，G为三角形外一点，且GB等于GC（1）求证比直线AG垂直平分BC；（2）点D在AG上，求证比DB等于DC．,1
